player_id,short_name,team_name,success,fail,minutes_played,success_sum,fail_sum,vaep_risk_rating
33.0,J. Cillessen,FC Barcelona,0.013786335304679273,-0.1408459140443113,92.903192,0.014231050619855523,-0.14538927772082388,-0.12705957873963203
99.0,P. Tytoń,Real Club Deportivo de La Coruña,-0.34220138178785153,-0.0036445795423201933,103.09706778333333,-0.3919995450414717,-0.00417494960129261,-0.3458459613301717
151.0,J. Guidetti,Deportivo Alavés,0.3071203217960925,-0.06988569733896996,1577.4798718333334,5.383068065159023,-1.2249253431251272,0.23723462445712254
151.0,J. Guidetti,Real Club Celta de Vigo,0.009017853516015436,-0.021867340635420993,1577.4798718333334,0.1580609156517312,-0.38328099669888616,-0.012849487119405556
254.0,R. Rosales,Málaga Club de Fútbol,0.29295057695371446,-0.07871091046444069,3231.585684216667,10.518832118518185,-2.8262339049838485,0.21423966648927378
786.0,R. Mazáň,Real Club Celta de Vigo,0.25332020481291584,-0.07640181808041702,83.12524323333334,0.23397004045546055,-0.07056577457115054,0.17691838673249882
1751.0,O. Tannane,UD Las Palmas,0.09508345838670108,-0.12088367086179429,810.7922569333333,0.8565881313597783,-1.0890171591602267,-0.025800212475093204
3267.0,Guaita,Getafe Club de Fútbol,0.047288958017894095,-0.07250469655717964,3098.996930383333,1.6283148415386677,-2.496575911878608,-0.025215738539285548
3269.0,Jordi Alba,FC Barcelona,0.27490028293968954,-0.07966988826350101,3579.6112155833334,10.933734844199382,-3.1687469508033246,0.19523039467618852
3270.0,Barragán,Real Betis Balompié,0.2363186408183411,-0.06268066131029128,2467.3897493166664,6.478779910306912,-1.718418013304472,0.17363797950804982
3277.0,Víctor Ruíz,Villarreal Club de Fútbol,0.24962692948235546,-0.022274897371694365,2523.3721943833334,6.998907253611833,-0.624531740671955,0.2273520321106611
3280.0,É. Banega,Sevilla FC,0.4104671171412861,-0.11601270971159688,2727.398636666667,12.438971729862676,-3.5156989589268344,0.2944544074296892
3282.0,Canales,Real Sociedad de Fútbol,0.5093693526682416,-0.15044928798992055,2002.4647875333335,11.333268806297799,-3.347437794547528,0.35892006467832105
3286.0,Dani Parejo,Valencia Club de Fútbol,0.38527995356899847,-0.09489785840995772,3121.581247233333,13.363140866621276,-3.291459724612534,0.29038209515904073
3287.0,Portu,Girona FC,0.5077279003290308,-0.11735947794084348,3077.090873283333,17.35916542459745,-4.012508649611846,0.39036842238818736
3290.0,Aduriz,Athletic Club Bilbao,0.301165304258973,-0.13950862275059622,2372.7388261166666,7.939851227716714,-3.6779725086489172,0.16165668150837675
3291.0,Paco Alcácer,FC Barcelona,0.6231212168300392,-0.11475997713732175,724.8939481166667,5.018853322479874,-0.9243201434761286,0.5083612396927174
3293.0,P. Piatti,Reial Club Deportiu Espanyol,0.2701597599627902,-0.1527522806028506,1788.2498708666667,5.367923954075881,-3.035102734029293,0.11740747935993959
3296.0,Adán,Real Betis Balompié,-0.2467004641698546,-0.13687347966702823,2811.9892085166666,-7.707989366463153,-4.276519419508986,-0.3835739438368828
3299.0,Fernando Pacheco,Deportivo Alavés,-0.003982236453669339,-0.062210053159722015,3486.4761730333335,-0.1542663612344768,-2.4099318673834205,-0.06619228961339135
3304.0,Nacho,Real Madrid Club de Fútbol,0.2959295544673277,-0.05379749180279786,2311.1701824166666,7.599372915341519,-1.3815017660381272,0.24213206266452986
3306.0,Sergio Ramos,Real Madrid Club de Fútbol,0.2123178457737132,-0.08270847482809614,3128.8253018166665,7.381171643155586,-2.875337430186823,0.1296093709456171
3309.0,R. Varane,Real Madrid Club de Fútbol,0.1573913488580333,-0.03394088668983169,3055.828988633333,5.344011626672,-1.152417171630077,0.1234504621682016
3310.0,Marcelo,Real Madrid Club de Fútbol,0.4231735678739214,-0.12338841281612307,2628.1205125,12.357234823080711,-3.603106874743011,0.29978515505779835
3317.0,Granero,Reial Club Deportiu Espanyol,0.28301519075276754,-0.08018171905640757,1285.4310330666667,4.042183433587663,-1.1452007773304358,0.20283347169635996
3321.0,K. Benzema,Real Madrid Club de Fútbol,0.3050994418356659,-0.1812704281901445,2207.1161489166666,7.482110056677326,-4.445387659772299,0.1238290136455214
3322.0,Cristiano Ronaldo,Real Madrid Club de Fútbol,0.6931956944255258,-0.19640493522743113,3325.8973209833334,25.61664114452264,-7.258029421120204,0.4967907591980946
3325.0,Juanfran,Real Club Deportivo de La Coruña,0.23192132046265002,-0.08162359200903002,3170.4280346333335,8.16988729137741,-2.875352493254468,0.15029772845362
3330.0,Oier,Levante UD,-0.013335084976689206,-0.049683321736148985,2433.5634516,-0.3605752824805677,-1.3434168436797336,-0.06301840671283819
3335.0,Bartra,Real Betis Balompié,0.2269955900018213,-0.01715374599238984,2319.9048994,5.851202015415765,-0.4421673263423145,0.20984184400943146
3337.0,Fontàs,Real Club Celta de Vigo,0.2988568927311507,-0.023790886792859036,919.3181863,3.052717517653946,-0.2430154988542199,0.27506600593829167
3338.0,Sergi Gómez,Real Club Celta de Vigo,0.3312193001729184,-0.0340770750293656,2772.0560177,10.201760602474678,-1.049595121119637,0.2971422251435528
3339.0,Montoya,Valencia Club de Fútbol,0.22557765008947162,-0.04447607549803888,2234.3767612,5.600282880066894,-1.1041812169132754,0.18110157459143272
3340.0,Muniesa,Girona FC,0.24190011652966248,-0.043145123630044,1168.0361061666667,3.139423002139665,-0.5599451356101781,0.19875499289961848
3341.0,Piqué,FC Barcelona,0.2812626254507106,-0.0673965948025368,3468.1789836333332,10.838545849663205,-2.5971494851401076,0.21386603064817383
