player_id,short_name,team_name,success,fail,minutes_played,success_sum,fail_sum,vaep_risk_rating
3361.0,A. Sánchez,Arsenal FC,0.37177411583216685,-0.1603719694670858,2638.4831428666666,10.899108195303686,-4.701541533635929,0.21140214636508106
3361.0,A. Sánchez,Manchester United FC,0.17182148671383246,-0.10701751833937015,2638.4831428666666,5.03720106974151,-3.137376868109472,0.06480396837446231
3413.0,Ander Herrera,Manchester United FC,0.34516565515399067,-0.07362952540842493,1316.8399309333333,5.050310194372665,-1.0773144350387156,0.27153612974556574
3424.0,Fernando Llorente,Tottenham Hotspur FC,0.41193952444572035,-0.1226390419281306,288.5843673500001,1.3208811894292012,-0.39324122585821897,0.2893004825175898
3429.0,T. Courtois,Chelsea FC,-0.1505555324592251,-0.06939577598277108,4411.799408983334,-7.380231212475337,-3.401780482963659,-0.21995130844199617
3436.0,Javi Manquillo,Newcastle United FC,0.18504991792055195,-0.028449884608373957,1837.2623974833334,3.7776139539200813,-0.5807767022633925,0.15660003331217798
3523.0,F. Lejeune,Newcastle United FC,0.19981685059144333,-0.02793051873987821,2199.3393568333336,4.88294515182497,-0.6825409902376123,0.17188633185156513
3551.0,W. Caballero,Chelsea FC,-0.2598360522112213,-0.02046835095611316,472.91571540000007,-1.365339472424239,-0.10755338706076145,-0.28030440316733446
3557.0,Jesús Gámez,Newcastle United FC,0.34074733133669943,-0.10145459781975416,105.52583801666665,0.3995294187916443,-0.11895646061748266,0.23929273351694527
3560.0,Nacho Monreal,Arsenal FC,0.43180835452218685,-0.06183903781294731,2341.582556866667,11.23461012064945,-1.6089023586246185,0.36996931670923955
3577.0,S. Rondón,West Bromwich Albion FC,0.3341350335061914,-0.1411182269271986,2903.6105657000003,10.779977929545566,-4.5528041635407135,0.19301680657899278
3582.0,Adrián,West Ham United FC,0.009024190318690135,-0.07990780204542143,1783.6433438000001,0.17884374439017847,-1.583633547066711,-0.0708836117267313
3657.0,T. Hemed,Brighton & Hove Albion FC,0.27941343175795813,-0.14062694647520319,884.6072722,2.7463461520383134,-1.3822179946582764,0.13878648528275495
3662.0,C. Bravo,Manchester City FC,0.01829430609664768,-0.07171594798630042,234.83391175,0.04773470514919609,-0.18712596222758293,-0.05342164188965274
3802.0,Philippe Coutinho,Liverpool FC,0.3373902280939731,-0.07361974333909081,2918.7861113333333,10.941887909558602,-2.3875587153118105,0.2637704847548823
3928.0,Vicente Iborra,Leicester City FC,0.39607383130114227,-0.050625386779575704,1473.1924760666666,6.483255424886011,-0.8286770989070646,0.34544844452156653
4255.0,L. Ulloa,Brighton & Hove Albion FC,0.2798455106376113,-0.06280052780547594,323.81943118333334,1.0068823785986751,-0.225955902133137,0.21704498283213536
4255.0,L. Ulloa,Leicester City FC,0.009618645652601314,-0.0071915868693267,323.81943118333334,0.03460782626643777,-0.025875284103676677,0.0024270587832746137
4365.0,Roque Mesa,Swansea City AFC,0.14771609997318255,-0.01993989803814553,1141.6955029166668,1.8738534116419032,-0.25294768798630685,0.12777620193503703
4908.0,Alberto Moreno,Liverpool FC,0.26235779188315844,-0.07247481458646797,1324.0475504166666,3.8597132408402395,-1.0662233413346112,0.18988297729669046
5281.0,A. Nyom,West Bromwich Albion FC,0.2144648712741695,-0.0278436471272941,2432.0316536833334,5.795392839354463,-0.7524070129729807,0.1866212241468754
5911.0,Sandro,Everton FC,0.022477349260611814,-0.06631699005940617,1039.6202516666667,0.2596434166124091,-0.7660498432815075,-0.04383964079879435
7847.0,Ł. Fabiański,Swansea City AFC,-0.08708674192057246,-0.08420029888655932,4037.8325820166665,-3.9071298220951576,-3.7776301139965653,-0.17128704080713178
7853.0,K. Gibbs,West Bromwich Albion FC,0.17279833753932256,-0.049512969457304344,2956.4394698,5.676309171300847,-1.6264677463397383,0.1232853680820182
7855.0,L. Koscielny,Arsenal FC,0.22210380209095054,-0.03471197099997152,2949.8453877166667,7.279687513248064,-1.1377216394757852,0.187391831090979
7856.0,P. Mertesacker,Arsenal FC,0.3196352743746198,-0.02090194100306096,381.4188874,1.354610341397347,-0.08858216757653281,0.29873333337155883
7864.0,F. Coquelin,Arsenal FC,0.05214322050717179,-0.0073259858836930555,876.9043346333334,0.5080512898275629,-0.07137987529858947,0.04481723462347873
7868.0,A. Oxlade-Chamberlain,Arsenal FC,0.041856697421403764,-0.01999343728845171,1818.5402477833334,0.8457565433345735,-0.4039874488953501,0.021863260132952055
7868.0,A. Oxlade-Chamberlain,Liverpool FC,0.37027216206546276,-0.11825006398074284,1818.5402477833334,7.481720326108858,-2.3893611183548344,0.2520220980847199
7870.0,A. Ramsey,Arsenal FC,0.49673227468967457,-0.12515586357313221,2378.7530447333334,13.128926787059754,-3.3079432393424213,0.3715764111165424
7873.0,J. Wilshere,Arsenal FC,0.3490944719721366,-0.09200952388256174,1381.9485542666666,5.360340009381995,-1.412804761203006,0.2570849480895749
7879.0,T. Walcott,Arsenal FC,0.0057297711677776406,-0.0044710675518171246,1286.5502342666666,0.0819070937577635,-0.06391392229124904,0.001258703615960516
7879.0,T. Walcott,Everton FC,0.3839311222849723,-0.08862942919855032,1286.5502342666666,5.4882963924221695,-1.2669579210923985,0.29530169308642196
7882.0,P. Čech,Arsenal FC,-0.12524569114602344,-0.06305209436714679,3459.33808015,-4.814079875068273,-2.423539011972025,-0.18829778551317022
7885.0,R. Bertrand,Southampton FC,0.23784778292403952,-0.0841704576031192,3378.59343325,8.928788416669239,-3.1597528370171784,0.15367732532092032
7887.0,G. Cahill,Chelsea FC,0.13475881957731356,-0.02791274066700769,2730.420032916667,4.088313117623329,-0.8468167365645058,0.10684607891030587
7888.0,N. Chalobah,Watford FC,0.18556474348987925,-0.06197734020221383,465.76967883333333,0.960338121978566,-0.3207462871214375,0.12358740328766543
7892.0,David Luiz,Chelsea FC,0.2989618856205004,-0.021950076397493343,886.09932525,2.9434436124865897,-0.21611053205560893,0.27701180922300706
7899.0,Oriol Romeu,Southampton FC,0.25620576086209257,-0.04177688869419447,3030.5388762166667,8.627127984480467,-1.4067387257236987,0.2144288721678981
7905.0,R. Lukaku,Manchester United FC,0.4285852625038416,-0.13997253602825396,3891.3124842,18.53065758361481,-6.051965298798654,0.28861272647558767
7906.0,Juan Mata,Manchester United FC,0.3350386544283696,-0.11717127828903956,1984.5566565833333,7.387813242872711,-2.5837004476543517,0.21786737613933005
7907.0,D. Sturridge,Liverpool FC,0.2616382937124071,-0.10531062203548075,794.9066475166667,2.3108668768545613,-0.9301345945568755,0.15632767167692635
7907.0,D. Sturridge,West Bromwich Albion FC,0.03154267269196082,-0.019392466661455773,794.9066475166667,0.2785942244809121,-0.17128000734373927,0.01215020603050505
7910.0,David de Gea,Manchester United FC,-0.07335063836541292,-0.0675275757416815,4235.486386466667,-3.4519514470594004,-3.1779125307220966,-0.14087821410709442
7914.0,J. Evans,West Bromwich Albion FC,0.25704199227134683,-0.04593255755613812,2753.935955016667,7.865302049613092,-1.405503575108014,0.2111094347152087
7915.0,P. Evra,West Ham United FC,0.033007705217976184,-0.010174947346693754,1251.9318167000001,0.45914884842932224,-0.14153711462859064,0.02283275787128243
7918.0,P. Jones,Manchester United FC,0.17997884837914374,-0.018850783975434587,2241.7461594,4.482965468079783,-0.469540806428995,0.16112806440370916
7919.0,M. Keane,Everton FC,0.21176407471377684,-0.04539053057033642,2675.6074897,6.295528270595241,-1.349413817282766,0.1663735441434404
7922.0,C. Smalling,Manchester United FC,0.2291850205883634,-0.004815312261476741,3033.2612054666665,7.724200353608467,-0.16228999861050397,0.22436970832688666
7928.0,M. Carrick,Manchester United FC,0.44204874857602117,-0.08534251904987078,113.42364765,0.557097572251223,-0.10755399789195508,0.3567062295261504
7929.0,T. Cleverley,Watford FC,0.2842573223845018,-0.1192338637326139,2010.5654205333333,6.350199365774169,-2.663638704193078,0.1650234586518879
7932.0,D. Fletcher,Stoke City FC,0.2330198578262418,-0.04760924972562235,2306.7336632333336,5.972386113884859,-1.2202428780375048,0.18541060810061943
7934.0,J. Lingard,Manchester United FC,0.4352423746276617,-0.11280443373393,2371.6326449666667,11.46927804599749,-2.9725630837818606,0.3224379408937317
7936.0,P. Pogba,Manchester United FC,0.3773485918675942,-0.08824883322743729,3413.4453904,14.31176457204856,-3.347028588759713,0.2890997586401569
7938.0,A. Valencia,Manchester United FC,0.31261303023298,-0.057277121800010246,2862.88930835,9.944183354498819,-1.8219784401590005,0.2553359084329697
7939.0,A. Young,Manchester United FC,0.3323211819442998,-0.07176022150587388,3021.7207365333334,11.157575629670639,-2.4093261042502707,0.2605609604384259
7941.0,J. Hernández,West Ham United FC,0.4016572519687143,-0.05714425759236905,1976.9798817,8.822981183122844,-1.2552560846088454,0.3445129943763453
7944.0,W. Rooney,Everton FC,0.4907443663382799,-0.15398568741531013,2625.98707235,14.318759575921282,-4.492938049772583,0.33675867892296973
7945.0,D. Welbeck,Arsenal FC,0.39881048238241007,-0.159199671257237,1284.1498978500001,5.690360446809791,-2.271513795363717,0.23961081112517307
7957.0,G. Johnson,Stoke City FC,0.2499043401065381,-0.06677835808985853,571.88986555,1.587975105154328,-0.4243318469962105,0.18312598201667957
7958.0,M. Kelly,Crystal Palace FC,0.12588430394093195,-0.030911482419407502,1251.33819075,1.750264857080765,-0.42978576093446463,0.09497282152152445
7961.0,C. Adam,Stoke City FC,0.3193404514188847,-0.2210302312060712,499.55048103333337,1.7725186235522852,-1.2268417591322418,0.09831022021281347
7964.0,J. Henderson,Liverpool FC,0.2970826848400921,-0.0528006692124512,2815.990104716667,9.295354453248438,-1.6520684669408947,0.2442820156276409
7967.0,J. Shelvey,Newcastle United FC,0.3670806387968281,-0.07036790923247789,2414.2950547333335,9.847121899283724,-1.8876543919099495,0.29671272956435024
7970.0,A. Carroll,West Ham United FC,0.37364138864708196,-0.09506501284601988,873.1174258000001,3.624808971420862,-0.9222546588862315,0.2785763758010621
7974.0,R. Elliot,Newcastle United FC,-0.10350493261012067,-0.059724773537642245,1503.73155765,-1.7293737059808336,-0.9978891860228032,-0.16322970614776292
7978.0,P. Dummett,Newcastle United FC,0.1628731815924365,-0.04875910097047057,1675.1521526666668,3.031526230624877,-0.9075434772530571,0.11411408062196593
7988.0,Y. Cabaye,Crystal Palace FC,0.26401308971709186,-0.0719730712867108,2537.8884603,7.4448419306795115,-2.0295514118988067,0.19204001843038107
7989.0,D. Gosling,AFC Bournemouth,0.2940325190850662,-0.05384184782737102,2076.580191183333,6.7842456077309325,-1.2422990517225116,0.24019067125769522
8004.0,C. Clark,Newcastle United FC,0.27356187642553553,-0.039858012823100634,2008.46880185,6.104894379735924,-0.8894841695437208,0.2337038636024349
8005.0,J. Collins,West Ham United FC,0.20558427002281748,-0.04487510552668911,1159.5050827833334,2.6486222892417572,-0.5781434772070497,0.16070916449612838
8013.0,M. Albrighton,Leicester City FC,0.2915592685569341,-0.10443994167693503,2679.4184815333333,8.680103251486551,-3.1093145548827015,0.18711932687999905
8017.0,S. Ireland,Stoke City FC,0.1955108347822287,-0.05326260313408097,140.36294535000002,0.3049164068652317,-0.08306773169897497,0.14224823164814773
8032.0,Marcos Alonso,Chelsea FC,0.38167971308939613,-0.1061513810975617,2973.0923585333335,12.608544871036429,-3.506642888765782,0.27552833199183446
8049.0,Lee Chung-Yong,Crystal Palace FC,0.11506439952034436,-0.197718971124618,144.35064148333333,0.18455133202951401,-0.3171206701695919,-0.08265457160427364
8066.0,B. Hamer,Leicester City FC,-0.015767183269000923,-0.02692783029164977,289.26325703333333,-0.050676297629252076,-0.08654702105559409,-0.042695013560650696
8086.0,D. Stephens,Brighton & Hove Albion FC,0.22079600915274963,-0.04153921538178564,3376.2011953,8.282797222433146,-1.5582749847089872,0.17925679377096398
8094.0,J. Butland,Stoke City FC,-0.04810195759509188,-0.08473042393393607,3300.659339616667,-1.7640908398898318,-3.1074029456358403,-0.13283238152902793
8096.0,G. Myhill,West Bromwich Albion FC,-0.020815189704567177,-0.038837891712204,95.21769518333335,-0.022021937649697065,-0.0410894948290661,-0.05965308141677117
8116.0,N. Redmond,Southampton FC,0.2890871494640245,-0.11621202553303421,2032.9449880666666,6.529980795748532,-2.6250294984495266,0.17287512393099025
8125.0,J. Cork,Burnley FC,0.21389898584642206,-0.05005393966978576,3576.2535457333333,8.499522295133676,-1.9889508802443743,0.1638450461766363
8126.0,José Fonte,West Ham United FC,0.11599828067069431,-0.020073841794185632,1471.8680078333334,1.8970462031429633,-0.32828939479077235,0.09592443887650869
8135.0,L. Shaw,Manchester United FC,0.23304247870933104,-0.08830352318274794,824.3635788,2.134574797347188,-0.8088245376842096,0.1447389555265831
8136.0,J. Stephens,Southampton FC,0.22792595223395387,-0.04664997598481731,2073.16247565,5.250305904424749,-1.0745886633521877,0.18127597624913655
8140.0,A. Lallana,Liverpool FC,0.203543620240966,-0.1774020347964308,523.8508993833334,1.1847389836329967,-1.0325801720060408,0.02614158544453521
8142.0,J. Puncheon,Crystal Palace FC,0.2061178071891774,-0.10540921612836456,605.2341599,1.386105976384133,-0.7088584263240918,0.10070859106081285
8143.0,M. Schneiderlin,Everton FC,0.1979511171687027,-0.03546105126346196,2229.0937372666667,4.9027955062855035,-0.8782889698697254,0.16249006590524073
8144.0,J. Ward-Prowse,Southampton FC,0.29126298325360067,-0.11503669769704698,1809.9837302,5.857569565539248,-2.313495013417676,0.17622628555655367
8186.0,S. Dann,Crystal Palace FC,0.2910596787415545,-0.09545973702352666,1506.8539308166667,4.873160233488306,-1.598265332984738,0.1955999417180278
8192.0,M. Olsson,Swansea City AFC,0.16128593815953718,-0.06259227900879423,3600.252309,6.451889680756722,-2.5038666336331517,0.09869365915074295
8221.0,J. Ward,Crystal Palace FC,0.21065328306090625,-0.06472852783929954,1674.4591760333333,3.919225808698684,-1.2042808599071577,0.1459247552216067
8239.0,L. Baines,Everton FC,0.24087088910086493,-0.05523681125887465,1997.58088185,5.346212034023326,-1.2259999793898315,0.1856340778419903
8240.0,S. Coleman,Everton FC,0.1560856937398904,-0.05348855177241865,1450.5147892333334,2.515606746193953,-0.8620659488951787,0.10259714196747174
8242.0,S. Duffy,Brighton & Hove Albion FC,0.1775220072298406,-0.07427310668824738,3617.0763311333335,7.134562784514856,-2.9850166249088943,0.10324890054159322
8245.0,P. Jagielka,Everton FC,0.26041724635427677,-0.0330613961326582,2161.5662819833333,6.254545988515019,-0.7940488790627569,0.22735585022161858
8246.0,R. Barkley,Chelsea FC,0.15321814414481957,-0.16078984289061884,129.0,0.2196126732742414,-0.23046544147655368,-0.007571698745799271
8249.0,M. Fellaini,Manchester United FC,0.35466897012815113,-0.06728735901406614,1175.6980477166667,4.633151286281645,-0.8789957403205335,0.287381611114085
8266.0,Gomes,Watford FC,-0.07695069218393936,-0.0769773070101053,2238.454229483333,-1.9138955820089905,-1.9145575383445248,-0.15392799919404465
8272.0,Y. Kaboul,Watford FC,0.3003988142987849,-0.03649364658341751,159.2970699,0.531696121324785,-0.06459256634116173,0.2639051677153674
8277.0,K. Walker,Manchester City FC,0.2463641251920167,-0.05957187185734713,3740.753488616667,10.239860675355885,-2.47604097193107,0.18679225333466956
8284.0,A. Lennon,Burnley FC,0.08237425811079865,-0.05756861357550414,1988.2597353,1.8197935625212267,-1.2717928487691097,0.024805644535294512
8284.0,A. Lennon,Everton FC,0.04589833907363709,-0.022740894472414876,1988.2597353,1.0139757721917704,-0.5023867202689871,0.023157444601222217
8285.0,J. Livermore,West Bromwich Albion FC,0.22838368173765727,-0.052603950644584604,2808.72433955,7.127408951695543,-1.6416666281325742,0.17577973109307266
8290.0,A. Pritchard,Huddersfield Town FC,0.27404907368032105,-0.12209083890611522,1038.54465245,3.1623577775508167,-1.4088531984342263,0.15195823477420584
8292.0,D. Rose,Tottenham Hotspur FC,0.21137047232146408,-0.11109568465177556,1279.2731229666667,3.0044507136624308,-1.5791302605844102,0.10027478766968852
8296.0,J. Defoe,AFC Bournemouth,0.3727116136146276,-0.14552466885146417,1160.3046988333333,4.805100406520069,-1.8761439673835412,0.22718694476316345
8301.0,J. Hart,West Ham United FC,-0.04749499973190382,-0.08112615518374348,2171.1519866833332,-1.1457651447271928,-1.9570801444351673,-0.1286211549156473
8307.0,V. Kompany,Manchester City FC,0.20692447723117252,-0.03717651025661319,1852.77609735,4.25983028189512,-0.7653305509593338,0.16974796697455932
8313.0,P. Zabaleta,West Ham United FC,0.1799344680535589,-0.03902417528994225,3432.0528587,6.8616067273542285,-1.4881448040250689,0.14091029276361663
8314.0,G. Barry,West Bromwich Albion FC,0.2761480723682484,-0.050382294144947916,2015.0824168000001,6.182901389583014,-1.1280497227725572,0.2257657782233005
8317.0,David Silva,Manchester City FC,0.5187345945576257,-0.10915615867096379,3195.6901501,18.419055937154685,-3.8758806787505744,0.40957843588666193
8319.0,J. Milner,Liverpool FC,0.35021307726787027,-0.12016877035680398,1882.1511736333334,7.323932826682925,-2.513064357345924,0.23004430691106628
8324.0,Y. Touré,Manchester City FC,0.6220431496096205,-0.12251107184564351,260.9855717333333,1.8038254115963355,-0.3552624681033194,0.49953207776397696
8325.0,S. Agüero,Manchester City FC,0.7982197433758487,-0.22582293754648286,2231.2626474666667,19.789309976277327,-5.5985587276518345,0.5723968058293658
8336.0,K. Naughton,Swansea City AFC,0.25677115083109897,-0.05720735311035803,3154.82033975,9.000742770032957,-2.0053213463979773,0.19956379772074095
8351.0,A. Surman,AFC Bournemouth,0.3219630922499269,-0.05178398922202559,1974.97564485,7.065214063713327,-1.1363568611852826,0.2701791030279013
8358.0,B. Foster,West Bromwich Albion FC,-0.013603782200983773,-0.06359332255902855,3499.0331308333334,-0.5288898291764781,-2.4723904725979082,-0.07719710476001232
8360.0,C. Dawson,West Bromwich Albion FC,0.2510281056021305,-0.04669388207180447,2637.32741425,7.356036718352698,-1.368300614063628,0.20433422353032604
8362.0,G. McAuley,West Bromwich Albion FC,0.09521428776219504,-0.005618568452233454,857.9033365,0.9076072794850916,-0.05355765135027468,0.08959571930996159
8370.0,C. Brunt,West Bromwich Albion FC,0.36402431485663644,-0.08941750231863892,2013.3129319666666,8.143276229457465,-2.0002823751363903,0.2746068125379975
8374.0,J. Morrison,West Bromwich Albion FC,0.47277928849569256,-0.12596636205803466,219.71025141666667,1.1541606259997934,-0.3075122341979295,0.34681292643765793
8384.0,S. Long,Southampton FC,0.17235164884057796,-0.12396528216032017,2018.5487309,3.8655578003963456,-2.7803329220041633,0.048386366680257795
8391.0,J. Speroni,Crystal Palace FC,-0.06928916129147754,-0.06670226154854371,1042.62682605,-0.8026970924111083,-0.7727285249857232,-0.13599142284002125
8392.0,N. Clyne,Liverpool FC,0.1543701452242569,-0.09018611298686134,278.50576075000004,0.47769971925299615,-0.27908168896101415,0.06418403223739556
8416.0,G. Murray,Brighton & Hove Albion FC,0.388773407405721,-0.16038330843572038,2281.4858117666668,9.855344588759273,-4.065691584892146,0.22839009897000065
8422.0,W. Zaha,Crystal Palace FC,0.5259398672990713,-0.19154136712518677,2662.69381565,15.560187022900209,-5.666844596504234,0.3343985001738845
8425.0,W. Hennessey,Crystal Palace FC,-0.02654463393239925,-0.056225185249377696,2997.205364016667,-0.8839968800893985,-1.8724269646918401,-0.08276981918177695
8433.0,S. Ward,Burnley FC,0.25606788425911675,-0.08059496295019683,2848.5533918333335,8.104700447176583,-2.5508783897385,0.17547292130891992
8460.0,A. Smith,AFC Bournemouth,0.20689296100905005,-0.06426667302798278,2194.7184002,5.045242093315814,-1.5671916646016761,0.14262628798106727
8464.0,F. Delph,Manchester City FC,0.3112471587236572,-0.02960870194116986,2048.2606297,7.083503347996157,-0.6738482053624466,0.28163845678248733
8471.0,A. Townsend,Crystal Palace FC,0.26778894503518585,-0.11075565889702557,3234.3419978666666,9.623567016574555,-3.9802408785782752,0.15703328613816028
8480.0,K. Schmeichel,Leicester City FC,-0.08036896415972956,-0.05248491461055879,3479.924649966667,-3.1075326607970055,-2.029372756718658,-0.13285387877028837
8488.0,W. Morgan,Leicester City FC,0.13072547999456022,-0.03377214499357586,2958.2692529333335,4.2969018671428785,-1.1100788682233542,0.09695333500098435
8495.0,D. Drinkwater,Chelsea FC,0.4029019622187783,-0.06526961310288752,557.3816431833334,2.495223974925466,-0.4042231577914208,0.33763234911589074
8498.0,A. King,Leicester City FC,0.10933625692562275,-0.024500452339896416,1431.2763035333335,1.738782151718624,-0.3896324095549062,0.08483580458572634
8498.0,A. King,Swansea City AFC,0.2363698313939427,-0.01066954159106214,1431.2763035333335,3.759005983825773,-0.1696784672094509,0.22570028980288054
8501.0,J. Schlupp,Crystal Palace FC,0.1845670128095476,-0.07041069003327811,1826.2020754500002,3.7450740205822513,-1.4287127585848793,0.11415632277626948
8514.0,S. Mignolet,Liverpool FC,-0.09347900783226434,-0.07864262213168124,1781.1382326,-1.849989275506232,-1.5563708998961374,-0.1721216299639456
8516.0,P. Bardsley,Burnley FC,0.2740579044166191,-0.06190649869823794,1178.6002734666667,3.5889413454569876,-0.8107001810567454,0.21215140571838115
8530.0,J. McClean,West Bromwich Albion FC,0.21113696201774124,-0.09538939510020054,1728.2867463833334,4.0545023680767045,-1.831780303302221,0.11574756691754069
8553.0,W. Reid,West Ham United FC,0.1547969082070899,-0.026297127705926907,1525.7001900666667,2.62415191414766,-0.4457948082126677,0.128499780501163
8554.0,J. Tomkins,Crystal Palace FC,0.2478285979712891,-0.034323880661655655,2495.96683865,6.873021802282892,-0.9519029767252505,0.21350471730963344
8561.0,M. Noble,West Ham United FC,0.3441882826934875,-0.0558806560408853,2502.8501707,9.571685578803724,-1.5540101056750864,0.2883076266526022
8566.0,S. Baldock,Brighton & Hove Albion FC,0.062323699422891184,-0.07941274011082565,40.20184586666667,0.02783919731155038,-0.035472652642056346,-0.017089040687934466
8580.0,A. McCarthy,Southampton FC,-0.014118564215987929,-0.04216973783587092,1699.004486,-0.26652782154269516,-0.7960730417398736,-0.05628830205185885
8582.0,A. Cresswell,West Ham United FC,0.26855775500947393,-0.06964834968947758,3203.6808949666665,9.55970387687767,-2.4792343029570767,0.19890940531999635
8583.0,D. Delaney,Crystal Palace FC,0.10960482864095764,-0.07086491980413173,102.10273316666667,0.12434391747228801,-0.08039446664042771,0.038739908836825904
8620.0,M. Diamé,Newcastle United FC,0.21606453253262178,-0.04595101371772086,2131.423793066667,5.11694539419841,-1.0882342661498114,0.17011351881490092
